Year,State,County,Crop Fire Emissions,Crop Residue Emissions,Manure Fertilizer Emissions,Soil Emissions,Synthetic Fertilizer Emissions,Corn Yield
2021,LOUISIANA,GRANT,-0.13681648282135803,-0.7131163173560282,-0.7622103449339164,-0.03657451193048398,-0.9313869214343142,-0.0798938543096808
2021,ILLINOIS,DE KALB,-0.16013438185933956,1.3854968088260171,1.0301510197894514,-0.1531163935953477,1.5428888252231125,1.239474854451771
2021,TEXAS,HUNT,-0.08245851986780381,-0.7677074986453587,0.23482694578181676,0.318004163083076,-0.12256587322662639,-2.240806299439472
2021,NORTH DAKOTA,MCHENRY,-0.07617044065623588,-0.11972942703051158,-0.4938687379271658,2.341171228582162,0.1407711296610175,-2.5664319160576277
2021,OHIO,ROSS,-0.1670197381521188,0.005544178542754973,-0.23247308427792648,0.0027583735098949654,-0.2850445169056968,0.7456526031522089
2021,CALIFORNIA,KERN,20.43451324757054,0.8248136263406792,10.583761138938439,13.931844063614895,7.670536735219363,-2.3853050039770265
2021,ILLINOIS,CARROLL,-0.2048404321148796,0.26359961127571396,0.3430820186638534,-0.4310687807225821,0.5944969792442822,1.2950754490693834
2021,KENTUCKY,CASEY,-0.21500377794432332,-0.8609149080461937,-0.3786832299033405,-0.4488414180194527,-0.34039609858636066,0.23015320175720783
2021,ARKANSAS,DESHA,1.32855696678823,1.893420614904526,1.3457406278430024,0.19592654187250733,1.1236852886267557,0.7693952290713791
2021,INDIANA,CLINTON,-0.21850219694752834,0.6117495383966949,0.2697987967346489,-0.5528550472812117,0.45540071237030455,1.4280843183766676
2021,OHIO,CARROLL,-0.21653926430535952,-0.6836004882122068,-0.6271472440264818,-0.5452798250382186,-0.6799291693010328,-0.22195056442323177
2021,TEXAS,MCLENNAN,-0.21492145902213006,-0.5302174234556262,-0.29215365903318047,0.5982873881835407,-0.41310698932980133,-1.138111550406735
2021,OKLAHOMA,GRADY,-0.1830670100789736,-0.7118999194653571,-0.43950346242127464,0.7996134891924573,-0.6537323246360578,-0.8543716670444997
2021,TEXAS,HALE,-0.17715783801995608,2.3123285707082313,4.592028452777755,0.605862610753392,5.082197558040512,-0.42170220957741206
2021,TENNESSEE,FAYETTE,-0.04005872621993796,0.34792254274608264,-0.15928607528620337,0.0371382281438737,-0.36449052536141097,0.2534316824004651
2021,MICHIGAN,MECOSTA,-0.21582025698130963,0.4875017179290192,0.11695802789521016,-0.21488359072647922,-0.05819668275456745,-0.2400936295788232
2021,IOWA,STORY,-0.17087411218327805,1.1432820994272732,0.6147879748393004,-0.2524683475717921,0.9971434201545233,1.187504974570571
2021,NEBRASKA,KEYA PAHA,-0.21915159119272196,-0.7089330875281686,-0.6279355693851986,0.1810674519797747,-0.656513440912307,0.295082108443866
2021,PENNSYLVANIA,SOMERSET,-0.21168854445509766,-0.41249464703250915,-0.25779136359393856,0.7541621555710701,-0.170427297921441,-0.9037514269242928
2021,PENNSYLVANIA,CHESTER,-0.2142497125860144,-0.19729377374989568,-0.17296507208150974,-0.21430088118488572,-0.023220636055725975,0.322294866103273
2021,OHIO,SANDUSKY,-0.21090574446782975,0.3284162875011334,-0.2248163966403123,-0.5470279532172828,-0.1948676681191172,1.1772133481769627
2021,OKLAHOMA,OKLAHOMA,-0.20961210712498654,-0.875489257700708,-0.7327747726223393,-0.37279784017243756,-0.9283107133895714,-0.809893803207196
2021,MINNESOTA,WILKIN,-0.07294551268216264,2.28308088089401,1.1198047178489192,0.1426086314676171,-0.19192271060312,0.0566653609675688
2021,ALABAMA,CHEROKEE,-0.21915159270087725,-0.8665785104452389,-0.6875410359763543,-0.17962967170582453,-0.7285334593073365,0.5208430894978684
2021,KENTUCKY,MARSHALL,-0.19993280767060234,-0.49132248421299585,-0.688135073274222,-0.6848387282325726,-0.8443209003971609,0.3993995227261957
2021,ILLINOIS,LAKE,-0.20732639603600303,-0.7545087646196413,-0.7896304113874204,-0.9077250768575672,-0.8993724446372336,0.3763854357286484
2021,TEXAS,FORT BEND,-0.05692524138849349,0.9208978471869251,1.238445201421262,0.040051775406124666,1.4224973438466846,-0.5869949502151917
2021,NORTH CAROLINA,CASWELL,-0.211228080975883,-0.9021138593061289,-0.7396791371617136,-0.48467804652970065,-0.8796923472396051,-0.5589070598516737
2021,OKLAHOMA,MUSKOGEE,-0.06261341882190107,-0.6634916402803068,0.4653556269012106,0.2600245769174401,0.1673121423791472,-0.05161680557638785
2021,WISCONSIN,TAYLOR,-0.21893194815023578,-0.4637505851193699,-0.45956044587863915,0.5738135934909264,-0.34717509328698787,-0.3572897799117538
2021,PENNSYLVANIA,CLARION,-0.21915159259976508,-0.6510015373144169,-0.6827185952583467,-0.1554472306325737,-0.6883605257306976,0.18949577600799283
2021,OHIO,VAN WERT,-0.20972344523378342,0.46633312698359813,-0.14505214709665057,-0.5336256368063604,-0.026543113208510962,1.0766121946046938
2021,VIRGINIA,CHARLOTTE,-0.21915159357799505,-0.8716132508323304,-0.7477690933823076,-0.3894050586461221,-0.8729510157341831,-0.6081116836565391
2021,PENNSYLVANIA,MERCER,-0.21915159218435235,-0.48210002899133686,-0.5345469471655746,-0.056095276596700654,-0.4720821001006821,0.02712621892736423
2021,ILLINOIS,MADISON,-0.1997055513683246,1.0357812940064028,0.4913989172557905,-0.06425320847043008,0.7178888350266223,1.354565517245399
2021,TEXAS,CALDWELL,-0.2191515930785252,-0.5619110437136909,-0.10668491054367654,-0.2699496293772911,-0.16891430269587301,-1.4132228098152966
2021,MISSOURI,RANDOLPH,-0.02211704819525744,0.11529613697330252,-0.2829712204257036,-0.37512867772223696,-0.47272706646705864,0.004989331437575169
2021,NORTH DAKOTA,TOWNER,0.5095595463682239,0.1365115001315333,-0.35389070773601583,0.6935603765514644,0.5913506441054368,-1.4255165477667902
2021,TENNESSEE,CHESTER,-0.21804006333405304,-0.7313837496767674,-0.8198046507674013,-0.7530157290212265,-0.9352398536225992,0.2782416909077987
2021,NEW YORK,MADISON,-0.2189582301616656,-0.40222462238696427,-0.26032269494263666,-0.04997682804426208,-0.01313387440650151,-1.4286463981047226
2021,NORTH CAROLINA,DURHAM,-0.21885161164250905,-0.9149047780790613,-0.9101119760731122,-0.9502628636624196,-1.0760435186792143,-0.8293166810249056
2021,SOUTH DAKOTA,MINER,-0.20278321095760096,-0.466901622689199,-0.6264998240665279,-0.19274063323229237,-0.6881071551447715,-1.121594146613769
2021,SOUTH CAROLINA,CHARLESTON,-0.2191515915338233,-0.9339250508114615,-0.8698819329047769,0.09948813527717182,-1.0165077715918271,-0.6858031949273804
2021,TEXAS,GILLESPIE,-0.21915158885861402,-0.9263322548128323,-0.8540670088973885,0.739303065484451,-1.0221121057632083,-2.052202649403296
2021,WISCONSIN,JEFFERSON,-0.1695652269418047,0.18296335531913052,-0.03295166035851187,-0.2649965994920378,0.1026345448675627,0.3944688380325774
2021,VIRGINIA,SUSSEX,-0.2191515934098808,-0.5436727639365522,-0.7232993501020165,-0.3491981089082099,-0.832978698907762,-0.3047027892617023
2021,NEBRASKA,SEWARD,-0.1646548410760246,0.9061726090924568,1.62292823854036,-0.21138733413063537,2.062298779995887,1.5185091158850559
2021,WISCONSIN,GREEN LAKE,-0.21301261043949646,-0.3346464634600475,-0.33001065665318996,-0.6073383769252896,-0.21230788330492723,0.3422732587605573
2021,NORTH CAROLINA,PAMLICO,-0.1973098072828852,-0.5590790823353574,-0.7607832898160506,-0.6594908689824248,-0.9351247082311974,-0.01613500241838686
2021,MINNESOTA,FREEBORN,-0.19567125321372414,1.4435686756781976,0.687561578564169,0.035972809736689614,1.1884935026065604,1.3016496653151455
2021,INDIANA,RUSH,-0.2129005409535664,0.39182947698464365,0.10599782249453296,-0.5202233205217244,0.2375307948216839,1.1133597628614804
2021,OHIO,STARK,-0.20987346883871105,-0.26282292532660645,-0.2804554072927284,-0.4453451614607519,-0.24926359377598772,-0.009587918162056995
2021,GEORGIA,MACON,0.24750286296132923,-0.8588268170661058,-0.33893797579418455,-0.5350824099769126,-0.37549388490606783,0.9734141267966446
2021,IOWA,FRANKLIN,-0.16784769121463256,1.1932883224307764,0.6503364826883905,-0.1895357316546176,1.0724525641187046,1.132812039342918
2021,KANSAS,POTTAWATOMIE,-0.04397972860388798,-0.3593982544073533,-0.35540528559055806,0.32587074057972487,-0.5088186792541847,0.1570391656582163
2021,OHIO,BUTLER,-0.2164933200368268,-0.3954692412121997,-0.516131790931679,-0.6702709930356074,-0.6165520299269218,0.6828294213459338
2021,MICHIGAN,MACOMB,-0.21871087238115106,-0.49407659868918746,-0.7153440919938963,-0.8375085931413382,-0.8501192570892961,-0.054308724277925303
2021,WISCONSIN,CALUMET,-0.2169960241520235,-0.5313117650923216,-0.522511019050995,-0.7002805275784985,-0.4988365375916415,-1.0390892249942407
2021,KANSAS,BARBER,-0.18737487757536697,-0.47655656070053565,-0.4644269583292995,0.8759484211639809,-0.4729113244557226,0.4073898606234734
2021,PENNSYLVANIA,BERKS,-0.0825244286559676,0.005518229575374327,0.0701687453051749,0.17582306732298142,0.14389007338516835,-0.5672420405315455
2021,TENNESSEE,MCMINN,-0.18850391414061915,-0.8638003691473986,-0.5584325848060607,-0.4945841065082086,-0.6496627973723164,0.0485494386125904
2021,NORTH CAROLINA,HALIFAX,0.018431666712636373,0.2792987365410119,-0.05792853892862307,0.08783394711959983,-0.03930434215362223,0.19110869741330477
2021,KENTUCKY,HANCOCK,-0.20998205623936586,-0.708596071309842,-0.7892616985818474,-0.9327815814037757,-0.9482768988962337,1.0640542232792924
2021,MICHIGAN,DICKINSON,-0.21915159128774306,-0.7560067568600358,-0.8171231030905068,0.15834178508662317,-1.064259630627863,-1.3621177609902138
2021,NEW YORK,ST LAWRENCE,-0.21613981606239702,-0.5913519091739681,-0.42309077674424517,3.9386690707419243,-0.2946864216903422,-1.8675664781821557
2021,IOWA,GREENE,-0.18984755756639532,1.177112184666345,0.5970221007512455,-0.20468617593260316,0.9836598694589437,1.6293671940044017
2021,INDIANA,NEWTON,-0.20746538742699525,0.4322230491829123,0.2670781431541333,-0.5356651197265071,0.4812913058015396,0.5915423647543337
2021,KANSAS,LANE,-0.21764302843683284,-0.3522443483508413,-0.36727299624670295,0.07851059624588337,-0.1379588337882166,-1.2926029662051646
2021,INDIANA,ELKHART,-0.11620353658106182,-0.016401920351219818,0.01710327554822288,-0.5522723379030473,0.09712849007760947,-0.31007288044802817
2021,MARYLAND,WICOMICO,-0.20274104211078448,-0.31442741250618533,-0.47274906705710606,-0.654246484356089,-0.47768326396943644,0.3047765743634043
2021,GEORGIA,BANKS,-0.2191515955320186,-0.916613565634721,-0.8113807425444535,-0.8567380036830466,-0.9429273302439346,0.016657552813139992
2021,TEXAS,COLORADO,0.15443550803655462,0.5021789023801903,2.9210238801068433,0.5583717942787157,3.18433063708136,-1.504081843729062
2021,MISSOURI,MISSISSIPPI,0.6962907391176854,1.2443145641026752,1.3819675920834922,-0.519640611225275,1.1068688621857758,0.7858690768512345
2021,MICHIGAN,IONIA,-0.21448312895992638,-0.06192537915030928,-0.29406115810982325,-0.22537235994943652,-0.18424106733861778,-0.18586074019581983
2021,LOUISIANA,FRANKLIN,0.9910481143350435,1.7895353656053612,2.384988086053296,-0.08960106792115038,2.583985392490951,1.095633164615056
2021,INDIANA,MARION,-0.21751034908641373,-0.6838138463884478,-0.7690501536958841,-1.1180831732354577,-0.8874742988792161,0.7344006424024787
2021,TENNESSEE,STEWART,-0.2128024788220867,-0.8710942714847173,-0.8783356361019127,-0.3838693191152744,-1.0132730484157493,-0.081535885043062
2021,TENNESSEE,WHITE,-0.17419935024569536,-0.9179821333958341,-0.8405984391072829,-0.5811164536004669,-1.0146828185877916,0.447198011105717
2021,ILLINOIS,WHITE,-0.13617448836896226,1.1596962629048373,0.8711414498358975,-0.34715862630749345,0.9211390922303582,1.0306876501578197
2021,MINNESOTA,STEARNS,-0.1727858715978622,2.102672767504529,1.837597923919713,1.2908375201381197,2.7950564058384484,-0.6185265379482976
2021,IOWA,CERRO GORDO,-0.14880688918290433,0.9907857845683423,0.4605511873134412,-0.2154663001046434,0.9072382028969999,1.156113007202587
2021,NORTH DAKOTA,WILLIAMS,-0.09646062010274234,-0.032148138186949345,-0.31589280471724357,2.724302664552059,0.3659706600704711,-2.2565867226318232
2021,TEXAS,MEDINA,-0.10990543693355204,-0.3933215637144227,0.16007942501701206,1.2433467032697276,0.34531664570591925,-1.6178414133210308
2021,NEBRASKA,NANCE,-0.21128578104456974,0.1274975977217855,0.5499317647761884,-0.4473846446379282,0.7983522570012983,1.2156246068419418
2021,SOUTH DAKOTA,BUFFALO,-0.21881153850383475,-0.7887258418660695,-0.8115998597504589,-0.3946494430614854,-0.8694418711627377,-1.161992107607958
2021,TENNESSEE,HAWKINS,-0.20071307764859075,-0.8691807754086102,-0.41579535316865707,-0.3658053270104641,-0.4238841160790165,-0.47430963646786933
2021,WISCONSIN,CHIPPEWA,-0.2136168549328061,0.34192865163877256,0.39622756241393475,0.6685038722711997,0.8239022331183206,-0.12991263664960306
2021,KENTUCKY,CHRISTIAN,-0.1067598466392835,0.27162713256737475,0.039156522276164535,0.0458788698414837,0.18116294093100396,1.0480319840020562
2021,IOWA,FAYETTE,-0.17075224761095906,0.8698421326138037,0.5455891472883287,0.11085096890166266,0.8609709331749966,1.0668900391633986
2021,INDIANA,DEARBORN,-0.21639076124881898,-0.773461762251425,-0.7923901708715576,-0.7393220579657938,-0.9235863284152582,0.1478827671238391
2021,OHIO,MAHONING,-0.21915159460739025,-0.5445457384564572,-0.6068525215042445,-0.6355997832594021,-0.665906920783124,-0.023595657736607243
2021,GEORGIA,BRANTLEY,-0.21915159380458385,-0.9271738342857827,-0.8800389154596437,-0.44359703357883173,-1.0135656039421415,-0.9124034361339999
2021,MARYLAND,WASHINGTON,-0.19637494131326208,-0.5384269078765735,-0.4282068221037277,-0.49429275181169774,-0.4737186103165863,-0.6206081534629061
2021,NORTH CAROLINA,MARTIN,-0.051221751765987956,-0.05643893451622101,-0.27982040190535257,-0.4115480158409359,-0.24059662045510607,-0.5725030743240707
2021,VIRGINIA,SPOTSYLVANIA,-0.21836458018277113,-0.8719441802558393,-0.8658304371438764,-0.5752893595216808,-0.9988897658347117,-0.6582437061319812
2021,NEW YORK,MONROE,-0.21915159388985916,-0.5084045933323964,-0.514358369238881,-0.46399186255743885,-0.5327180690116401,0.551857978627048
2021,MINNESOTA,MCLEOD,-0.1970614956884379,0.18224927817972944,-0.19191033056449505,-0.354733848238485,0.001103954690022983,0.9246145707981182
2021,MISSISSIPPI,ISSAQUENA,0.16100047736449963,0.4862363053221847,0.11481030683917905,-0.5039074570045518,0.06157100987703051,1.0070339011456007
2021,IOWA,CRAWFORD,-0.19047345031260235,1.3099616072842757,0.6633488169362468,0.06306879704704386,1.2088142547589933,1.5914427405574636
2021,ALABAMA,CHILTON,-0.2191515918249777,-0.8998857720452341,-0.6368101265927356,0.029854361251108227,-0.662767306685847,-0.19634667392108246
2021,IOWA,CALHOUN,-0.19703261662328672,1.2112975465081968,0.5504885583563216,-0.2145922358739677,1.017019569066587,1.5629609165807643
2021,MISSOURI,MARIES,-0.1394918229263432,-0.8557167852718907,-0.6073720713666428,-0.28655684756868877,-0.6346857805153496,-0.512871431901276
2021,SOUTH DAKOTA,CORSON,-0.21914657260138082,-0.8364863579394692,-0.8697658566511706,3.471336125415285,-0.9723129921029526,-1.918588015947954
2021,ILLINOIS,CLINTON,-0.1760950721093518,0.48259512059072107,0.07965161656904465,-0.4022246650177342,0.15439074974533487,1.206086202571732
2021,MINNESOTA,SIBLEY,-0.190716234484043,1.2849653834713968,0.5361391746417913,-0.18895302220216773,0.42698922110241966,1.0791448179723557
2021,KANSAS,SHERIDAN,-0.21915159020596442,0.09408654025226734,0.38934802701971677,0.417064762914955,0.6244484767161143,-0.7150988647406974
2021,ILLINOIS,MARSHALL,-0.20609893912471264,0.33197097567466166,0.11709396746494175,-0.5479020173662438,0.2557192014273959,1.5069862154777771
2021,MISSISSIPPI,CARROLL,-0.12106470137115734,-0.49074007405623,-0.394573262074827,-0.07823823452694645,-0.4869182287089181,0.4540945401859187
2021,ARKANSAS,PHILLIPS,2.405378100452454,2.3177381295130437,2.643884065513912,0.03830364703391676,2.532993484170424,0.8512023885201502
2021,IOWA,CEDAR,-0.18444841176946358,0.9709453963236646,0.6352627086639219,-0.19448876138387103,0.9003885738538494,1.326680692245235
2021,TEXAS,WILLIAMSON,-0.21245342422510582,-0.445999569285268,-0.20150245006705303,0.5767271404188913,-0.25678355160652794,-1.17442371504379
2021,CALIFORNIA,MADERA,18.70382782352306,-0.3444465234741426,5.986867134074496,2.7691712887878546,4.597447126952329,-2.6006874114605463
2021,MICHIGAN,BAY,-0.19920205388999376,2.683042886933615,1.4173503653886632,-0.5027420381590804,-0.3071819792753356,0.6509478078209134
2021,KENTUCKY,BULLITT,-0.21904889149559728,-0.8285379649804384,-0.8336214493183259,-0.7734105583489778,-0.9711293279142466,0.21640146913601185
2021,NORTH DAKOTA,SARGENT,-0.07854528728962484,0.09965083178849767,-0.17583159688981964,0.34306066742425556,0.24714391325847887,-0.20821071202756905
2021,VIRGINIA,SOUTHAMPTON,-0.21623992985098436,0.22806169955384792,-0.10456760519046183,-0.16010890605903177,0.012120249069396747,-0.42618406143065357
2021,IOWA,DICKINSON,-0.18862853575267957,0.11992081960425512,-0.2591762091650386,-0.5513982738060866,-0.029288468471131018,0.6635319750087615
2021,PENNSYLVANIA,INDIANA,-0.21915159079192786,-0.5246838862511063,-0.5046005151924039,0.2769231497607766,-0.42474732607821536,-0.08059507739866882
2021,KANSAS,SMITH,-0.2107541144251593,-0.08010695562835683,-0.16989805192606167,0.41036360458469306,-0.08905273097185068,-0.3102841809319224
2021,ILLINOIS,CALHOUN,-0.19726031460676516,-0.5418928569888123,-0.6262893970613271,-0.7871042294155535,-0.7342727215585101,0.7540762272121692
2021,MICHIGAN,LEELANAU,-0.2191515944624222,-0.8609575156099175,-0.8255681160868378,-0.6009285734089105,-0.9441394003441758,-1.101236970472849
2021,OKLAHOMA,ALFALFA,-0.122808867841727,-0.32672017517693347,-0.40480100769338967,0.3701566555116413,-0.42083808931528005,-1.005709417807314
2021,NORTH DAKOTA,GRAND FORKS,0.29722821655889387,3.924796763027067,1.6922325899582464,1.4263174577967537,0.9449897861394677,-0.5722465457491199
2021,NEBRASKA,THURSTON,-0.19744489709240529,0.033181430591265625,-0.060029705337486014,-0.5458625344980974,0.11663498170339977,1.237557723378805
2021,ILLINOIS,SHELBY,-0.1602069664026172,1.9541405578600213,1.4554798628767645,0.15630230206990472,1.8415839596821684,1.3613819021499296
2021,GEORGIA,MILLER,3.214015830714685,-0.752076609553543,0.9907490286120828,-0.7620477248485449,1.290608316152149,0.8510400251373164
2021,ILLINOIS,WOODFORD,-0.19369532637707235,0.8080621262871652,0.44020556504363323,-0.31540096329582257,0.6749534265531795,1.634293998124735
2021,INDIANA,FLOYD,-0.2188513224609437,-0.8323031281116097,-0.8392458714248864,-1.0665133905416295,-0.9910388284099435,0.6294634225110414
2021,INDIANA,CLAY,-0.18866809316466265,0.06340076507296256,-0.21615288716660486,-0.6242369497760549,-0.17733386559976677,1.0770133874005856
2021,TENNESSEE,CARROLL,-0.209104517128517,-0.2312395080905039,-0.36217805566060335,-0.15602994032273973,-0.3822974811550782,0.3618732289229773
2021,TEXAS,HARTLEY,-0.2119188531009805,1.2710279047693853,2.772312818835548,1.503526454154954,3.1700257243812544,0.2572024242478591
2021,MISSOURI,BOLLINGER,0.017363761633398995,-0.42168282398861584,-0.279713015852551,-0.11494892705986921,-0.44942559578499935,0.4609313590576331
2021,KENTUCKY,HENRY,-0.21915159507884108,-0.8615639525883323,-0.49330697851800154,-0.7483540537433404,-0.5903271597867269,0.3563089033689958
2021,KENTUCKY,HART,-0.21633233573370114,-0.8044797482847268,-0.36249462726134785,-0.5007025552166479,-0.2945314572979489,0.3864428739706091
2021,INDIANA,TIPTON,-0.2157592191956287,0.05677160480125951,-0.21799955483761432,-0.813908862174255,-0.16911111508293886,1.7597116068039156
2021,NORTH DAKOTA,CASS,0.07985719170300723,4.362625680700358,2.190260549334959,2.0270908577058804,0.5418377453663195,-0.07510574947606494
2021,NEBRASKA,PIERCE,-0.1912614802747666,0.7731758219684136,1.3260002159863826,-0.20526888549351066,1.88920786530419,1.100190773986217
2021,NORTH CAROLINA,ASHE,-0.21915159394711545,-0.932156676738113,-0.9335066173681299,-0.4776855336648717,-1.109202981972955,-1.6941742682968373
2021,PENNSYLVANIA,FAYETTE,-0.21716173523272805,-0.8151364445800056,-0.5339026308487652,0.17349223034518407,-0.47609291335977694,-0.6611822071808915
2021,ALABAMA,WILCOX,-0.21522079198007488,-0.9112113750552143,-0.7973106867129331,0.4438693954448548,-0.888790228093508,-0.2665927486951344
2021,OHIO,PORTAGE,-0.21915159376681906,-0.605487689243987,-0.6329963698967079,-0.434565037392712,-0.7114702565098938,0.12281821376199481
2021,TENNESSEE,MADISON,-0.1380135946863606,-0.07137016256162475,-0.3349715198554447,-0.30753438644546216,-0.4816884974959083,0.3704463165034752
2021,MISSISSIPPI,MONROE,0.11096808629784011,-0.5962601083003763,-0.38140264202659857,0.17611442216806406,-0.45673327015165555,0.050323874363837943
2021,MISSISSIPPI,CLAIBORNE,-0.19283544571373284,-0.7671910821587213,-0.6765001358539187,-0.35560791286287674,-0.8127463347925618,0.17527772165777364
2021,OKLAHOMA,CADDO,-0.1464983071436411,-0.16058879921114416,0.01931927675343416,1.1320492065283443,-0.06862609071168599,-1.7272330706098578
2021,WISCONSIN,WASHINGTON,-0.21812135478608666,-0.3334419188013898,-0.4259175749203048,-0.5452798250382186,-0.3731549624401912,-0.35744934222352104
2021,OHIO,KNOX,-0.21712689647122738,-0.004753717215902239,-0.22254639204438562,-0.30170729221810394,-0.21620152217893926,0.6303556241812026
2021,MINNESOTA,LINCOLN,-0.1789308170463869,-0.05201063110754406,-0.22182262246307566,-0.24838938168321317,0.08431476092100003,0.18895187414437986
2021,LOUISIANA,RAPIDES,0.30964664117866286,0.590539300960416,0.28299672884254945,1.2407245107782734,-0.17953633824059007,-0.5512593017109501
2021,VIRGINIA,CHARLES CITY,-0.21814450580300848,-0.8367573804876672,-0.8813852758557511,-0.9418135772556083,-1.02380859810481,-0.17109693275805882
2021,IOWA,BREMER,-0.1947178738256362,0.4515338862784516,0.16913895935596446,-0.4765201150199724,0.3435155333776366,1.118512882071336
2021,MINNESOTA,CHIPPEWA,0.047648600557820095,3.6079800538394196,2.2439653695796893,-0.18778760317098087,0.7760610983603163,0.8475251039040772
2021,VIRGINIA,APPOMATTOX,-0.2191515946609919,-0.9098726005529456,-0.8074149073343425,-0.6484193902253025,-0.9464915112689793,-1.5837066507086102
2021,SOUTH DAKOTA,BROWN,-0.1374562263726615,0.9154825219449171,0.5665865346184931,2.00553060904237,1.5607092230999169,-0.28119622847556125
2021,ALABAMA,MADISON,-0.16106308460585442,-0.25232993177616114,-0.411601710551736,-0.014722908577890787,-0.30391250958246907,0.9101719863505507
2021,TEXAS,BELL,-0.21691647266038042,-0.6417316691647045,-0.5971480501198537,0.5810974609408371,-0.7901183632005193,-0.9892322778095953
2021,VIRGINIA,NOTTOWAY,-0.21915159498016532,-0.8551849916193982,-0.860985650195228,-0.7247543227094,-1.0109767348171756,-0.7596945779295393
2021,OHIO,ATHENS,-0.21915159339160753,-0.9024569623192731,-0.8136544715121535,-0.3448277887874077,-0.952560358181225,0.41887298095488956
2021,NORTH CAROLINA,TRANSYLVANIA,-0.21915159439176546,-0.930668935941622,-0.9083826261129668,-0.5840300006398598,-1.0603323865460081,-0.2750902577403826
2021,VIRGINIA,AMELIA,-0.21915159443562135,-0.8413119047994058,-0.8520651590691514,-0.594518769959389,-1.0043118710111096,-0.22504937114058726
2021,NEBRASKA,COLFAX,-0.21079577435428673,0.4111178890466439,0.829730160086745,-0.5062382943760649,0.9638128873310456,1.7312327699782923
2021,NORTH DAKOTA,RANSOM,-0.03078117992889514,0.3903507062015682,-0.10385004289544114,0.34131253930907685,0.40587310342699967,-0.5395100792043868
2021,ALABAMA,LIMESTONE,-0.19084426888979555,-0.4314075999615448,-0.5551961057349201,-0.23178216334695753,-0.5109303544277793,0.9685457985312793
2021,VIRGINIA,ORANGE,-0.21915159473408505,-0.7913220200346233,-0.6194961429465278,-0.6659006725136609,-0.6810276157551328,-0.28835356550942104
2021,OKLAHOMA,CREEK,-0.21747986246550619,-0.892116458996892,-0.6003050759264938,0.5458435414001802,-0.7829780808125532,-0.6631431708067185
2021,CALIFORNIA,HUMBOLDT,-0.21915156895778587,-0.9348130821395996,-0.009958009757770545,5.498873511265459,-1.0173991338783512,-3.2917059688035044
2021,IOWA,POLK,-0.17838541911097405,0.5083775020079475,0.17776708729782406,-0.45321173848939894,0.32271479740752096,1.539666497937067
