Year,State,County,Crop Fire Emissions,Crop Residue Emissions,Manure Fertilizer Emissions,Soil Emissions,Synthetic Fertilizer Emissions,Corn Yield
2021,ARKANSAS,LEE,10688.686380809371,41856.7422,20270.42472,22837.081626138573,97897.49424,184.6886446886447
2021,ARKANSAS,LINCOLN,9009.627901413856,26183.47368,11221.998060000002,21702.63847865086,50446.7145,172.20657276995306
2021,ARKANSAS,LOGAN,1529.1180344500797,1505.49672,3358.67532,26981.504567820808,14956.463339999998,150.45454545454547
2021,ARKANSAS,LONOKE,22561.03986,46305.88872,24012.211860000003,29421.41243972917,99667.56618,188.4862385321101
2021,ARKANSAS,MONROE,12409.611660273173,43316.89362,24405.83418,23110.71614362077,120191.50962,172.17391304347825
2021,ARKANSAS,PHILLIPS,19570.56870050468,55434.70296,31653.54738,26274.61536840678,157004.51676,182.82894736842104
2021,ARKANSAS,POINSETT,55911.211740245424,63891.36936,30518.08032,28617.611020687888,135900.45377999998,175.4746835443038
2021,ARKANSAS,PRAIRIE,17249.8092,43842.2439,20367.77106,25231.38373357792,85644.88296,184.67680608365018
2021,ARKANSAS,SAINT FRANCIS,19037.36262167964,42013.078380000006,15787.33338,23994.32763943625,72183.00726,177.89772727272728
2021,ARKANSAS,WHITE,5795.347323425394,20188.48104,11054.9712,38696.48278329578,44197.16028,181.1764705882353
2021,ARKANSAS,WOODRUFF,21929.03664076161,42516.23376,22189.2216,22267.00968103247,117311.93292,192.41803278688525
2021,ARKANSAS,YELL,242.352761025264,1619.86734,3449.20212,35350.16053886073,16568.64846,150.76923076923077
2021,CALIFORNIA,COLUSA,25637.71506976614,31409.196000000004,28140.5124,43639.0064425742,141528.92754,140.5
2021,CALIFORNIA,HUMBOLDT,0.0002121206083288,0.0,8310.04902,133117.4969816631,4139.42802,0.0
2021,CALIFORNIA,KERN,154010.05639061486,29990.11470000001,101493.61404,298119.11710094794,378205.68786,40.0
2021,CALIFORNIA,MADERA,141104.69737793496,10061.88456,61058.80872,79707.45761818712,245891.27472,30.495049504950494
2021,CALIFORNIA,SACRAMENTO,10372.446360490796,19138.94346,39948.04086,25248.48590128582,163785.67296,100.74074074074075
2021,CALIFORNIA,SAN JOAQUIN,96374.36826,44754.45156,121983.15402,48467.51570841276,518012.73342,69.88603988603988
2021,CALIFORNIA,SUTTER,16392.31326,29825.59944,39478.59006,22004.77659783608,154332.50742,127.33333333333333
2021,COLORADO,ADAMS,3.429363909812412,6615.07938,3431.67552,40144.46549515576,34085.78082,34.46735395189003
2021,COLORADO,BENT,227.286447059202,7188.799800000001,6886.435920000001,57218.1198804121,39903.7548,151.66666666666666
2021,COLORADO,CHEYENNE,0.0001073820269293,11225.503379999998,6321.12936,67388.20314663809,59619.028560000006,59.322916666666664
2021,COLORADO,DELTA,706.5123672355587,4273.56384,7040.88294,42818.10285349941,48576.47886,165.58139534883722
2021,COLORADO,ELBERT,0.0001110883011,902.23224,620.0048400000001,69714.09663060082,3051.52302,13.8625
2021,COLORADO,KIOWA,17.385646332173675,7539.26082,3464.38092,66846.63481066238,39480.28266,33.94648829431438
2021,COLORADO,KIT CARSON,0.0888695920663816,32204.97462,19707.00732,81326.46190261953,149954.87052,91.02869757174393
2021,COLORADO,LINCOLN,0.000154836870756,2792.0529,1483.92972,97168.76091343528,13214.98542,30.265486725663717
2021,COLORADO,LOGAN,13.87900918131582,20445.7617,11818.65594,69514.57146766265,80413.40034,133.99795501022496
2021,COLORADO,MESA,2644.1878902504,1383.8097000000002,7813.26546,123825.3244791096,46873.26462,139.02439024390245
2021,COLORADO,MORGAN,39.063737011402,23142.95802,13804.14126,48473.2164309336,102753.19236000002,148.15592203898052
2021,COLORADO,PHILLIPS,5.130940137153247,22538.1156,13108.10592,25915.47006068483,85950.8286,120.22033898305085
2021,COLORADO,PUEBLO,8.090540519020898,918.41022,5111.63016,88201.52941549919,29302.25844,170.53571428571428
2021,COLORADO,WASHINGTON,0.5706312075127644,17772.458339999997,9295.61178,94951.18110036248,80535.08736,39.10687022900763
2021,COLORADO,WELD,427.9344502564834,54733.98294,35783.38218,147523.2147189745,224849.60316,122.87441860465117
2021,COLORADO,YUMA,9.64820035632101,40599.66456,25567.83138,89449.98695003138,168415.05408,159.31799163179917
2021,DELAWARE,KENT,394.0571574142344,28341.00906,10884.52638,19975.32051792148,57734.78802000001,186.42201834862385
2021,DELAWARE,NEW CASTLE,86.32759393127112,11361.5502,4162.163460000001,10101.67464615055,23592.50712,179.41520467836258
2021,DELAWARE,SUSSEX,692.6442956126992,35911.42464,20889.21198,33064.17208446234,125266.21926,177.84552845528455
2021,GEORGIA,ATKINSON,2860.052354452435,763.9359,3748.75956,12923.530711838075,24281.04042,157.8125
2021,GEORGIA,BAKER,21571.84680493269,2540.59806,13486.95894,13105.953730949328,84022.39482,188.10344827586206
2021,GEORGIA,BANKS,1.396211618254645e-05,310.18260000000004,1260.64302,8762.00560346538,7345.87308,146.0
2021,GEORGIA,BARTOW,2.5934835200752684e-05,709.9801800000001,2224.22928,16275.55367559628,13333.91514,170.0
2021,GEORGIA,BEN HILL,9990.86850324549,1252.8570599999998,6589.18806,9389.084730175016,42178.42902,226.05263157894737
2021,GEORGIA,BERRIEN,18642.677642230847,2016.49266,10062.4251,17022.34790722003,62249.36718,168.45238095238096
2021,GEORGIA,BLECKLEY,2562.753426287365,944.02854,3903.77442,8163.430075406404,23796.28524,191.1764705882353
2021,GEORGIA,BRANTLEY,2.684323572346765e-05,130.19915999999998,656.71788,16845.625602097596,4304.48382,105.0
2021,GEORGIA,BULLOCH,12655.502464662482,2760.3576,9439.673880000002,25339.69740522368,60658.30134,147.0
2021,GEORGIA,BURKE,5713.777098216482,2438.79636,8701.640220000001,31348.25557168167,55081.85592,198.91402714932127
2021,GEORGIA,CALHOUN,8813.13294335001,1758.38754,7887.204780000001,10529.228595096332,51767.89254,211.10091743119267
2021,GEORGIA,CANDLER,4208.64774204283,906.21258,3678.3201,9309.274658924123,22629.46686,60.666666666666664
2021,GEORGIA,CARROLL,2.833301260656817e-05,748.06914,2321.38452,17780.54357778079,11762.3961,135.66666666666666
2021,GEORGIA,CHATTOOGA,1.843144680405449e-05,611.4381,1590.15948,11566.759513072991,11160.567599999998,150.66666666666666
2021,GEORGIA,COFFEE,14230.28071259258,2234.10642,10316.58264,22232.805366111,68244.75294,160.78947368421052
2021,GEORGIA,COLQUITT,37737.93132314963,2752.29864,12177.72738,20630.90323935733,76194.70404,190.98360655737704
2021,GEORGIA,DECATUR,28428.31836518859,3458.83356,16440.10368,23059.409669131,103092.20922,181.3846153846154
2021,GEORGIA,DODGE,2941.787587879799,1474.11264,6850.12146,18783.87017502199,41563.7586,190.37037037037038
2021,GEORGIA,EARLY,20557.66122563172,3171.51198,15307.50312,19661.780956310857,97561.20738,191.171875
2021,GEORGIA,EMANUEL,3066.467595686178,1211.23548,4931.79414,25961.07580606941,30251.62686,130.85714285714286
2021,GEORGIA,FRANKLIN,1.587884130641281e-05,670.5153,1555.6632,9964.857381522776,8365.06944,142.0
2021,GEORGIA,GORDON,2.061160808242652e-05,849.75072,2503.4919,12934.93215164718,15154.67226,144.05405405405406
2021,GEORGIA,HART,278.6690534786868,756.0953400000001,1600.22772,9354.880413509349,7722.8151,178.88888888888889
2021,GEORGIA,IRWIN,25428.026463478887,2938.94874,14772.25386,13567.711995063672,94777.07694,176.72566371681415
2021,GEORGIA,JEFFERSON,2642.373488951092,1555.70142,5755.24404,20003.82411918844,35342.853,200.52631578947367
2021,GEORGIA,JOHNSON,1.831335473304425e-05,453.54582,1284.21384,11492.650160709203,7275.723,152.17391304347825
2021,GEORGIA,LAURENS,24.54184607694804,1412.30544,4878.056820000001,30584.359183978,29657.31678,157.19298245614036
2021,GEORGIA,LEE,10370.401080123036,1971.73158,9803.62656,13299.778187166175,64905.56982,184.75862068965517
2021,GEORGIA,LOWNDES,10958.779634801624,1088.3964,5135.55042,18008.572344892917,32620.39326,161.63636363636363
2021,GEORGIA,MACON,3479.744650419611,1295.06832,5416.30362,15055.59974712762,31777.18908,188.22222222222223
2021,GEORGIA,MILLER,25600.411024956124,3114.4604400000003,17112.38256,10614.739384551183,103512.59646,182.82178217821783
2021,GEORGIA,MITCHELL,41986.55850641924,3995.31132,19785.06348,19040.402546017376,122743.13142,183.04964539007094
2021,GEORGIA,PIERCE,165.09356038355713,862.3797,4358.062800000001,12866.523518606544,27623.6415,158.0
2021,GEORGIA,RANDOLPH,3844.181046357216,1206.80196,4844.51604,16127.33497150824,32932.41042,180.42372881355934
2021,GEORGIA,SCREVEN,6882.429244531366,2012.10828,7783.00068,24627.107491719085,49315.35336000001,167.72151898734177
2021,GEORGIA,SEMINOLE,18976.20348305724,2324.73696,12530.97846,9440.391203792697,76842.8934,195.859375
2021,GEORGIA,SUMTER,8477.51022362143,2094.35772,9547.97298,18287.90759129137,62120.50572,196.6153846153846
2021,GEORGIA,TATTNALL,4561.406599117973,1439.55084,5917.739100000001,18236.60111738299,34501.974780000004,161.33333333333334
2021,GEORGIA,TERRELL,4457.104502496692,1819.66512,7935.880680000001,12592.888990949845,55119.15864,193.6813186813187
2021,GEORGIA,THOMAS,14547.36822310524,1570.19772,7634.05734,20340.166561289378,49090.37952,126.85714285714286
2021,GEORGIA,TIFT,24471.61614330505,1944.7428,8834.6895,9679.821416818622,53640.896400000005,180.55555555555554
2021,GEORGIA,TOOMBS,4743.049518240719,1002.8928,4030.47918,13636.120627668255,24033.30384,153.0
2021,GEORGIA,TWIGGS,167.46685112705168,294.4305,1186.5945,13664.624224574723,7027.76802,160.0
2021,GEORGIA,UNION,1.967595553286637e-05,69.98082000000001,371.26362,12347.758060344964,1903.96752,100.5
2021,GEORGIA,WALTON,1.7986330542458097e-05,412.43202,1041.24384,11287.42426565709,4094.43762,56.25
2021,GEORGIA,WARE,69.94823041425241,382.42932,1990.0608,33651.346181723915,12582.160500000002,118.18181818181819
2021,GEORGIA,WASHINGTON,304.4676249778741,844.96776,2665.18434,25630.43408896028,15136.22838,186.9090909090909
2021,GEORGIA,WHITFIELD,1.539738902515853e-05,514.3866,1640.23314,9662.719257831714,9956.441040000002,127.14285714285714
2021,GEORGIA,WILCOX,12451.71930875196,1699.57242,7012.63836,14348.710543207742,43107.25146000001,168.69565217391303
2021,GEORGIA,WORTH,42214.61718,3557.45754,14458.9263,21457.507545575027,90823.15787999998,168.55072463768116
2021,IDAHO,ADA,381.0080220716083,17755.95276,13779.52758,34534.95767303354,44743.35684,71.94805194805195
2021,IDAHO,CANYON,4486.018992581867,56005.28388,34901.450220000006,20197.648573123297,127453.52802,80.34031413612566
2021,IDAHO,ELMORE,982.5127115926329,49019.24118,26611.14456,116397.28720452957,44926.77462,105.11520737327189
2021,IDAHO,GEM,27.04773320289208,10205.82108,7346.93778,21041.3550392,27364.92486,126.79245283018868
2021,IDAHO,GOODING,2307.690396410145,33890.6022,18117.2355,27762.503116982327,74658.64224000002,48.03719008264463
2021,IDAHO,LINCOLN,1598.64780255785,40998.47388,15304.12884,45149.69706166905,26743.19466,49.62264150943396
2021,IDAHO,OWYHEE,1569.451287909462,25495.21884,15698.03508,290166.61374660366,61877.87424,113.89728096676737
2021,IDAHO,PAYETTE,1553.0260284964718,17640.06972,10712.99502,15266.526354671438,41777.59404,46.48351648351648
2021,IDAHO,TWIN FALLS,5231.670860184878,88616.073,40370.87418,71857.56709668778,107116.50768,60.0
2021,ILLINOIS,BOND,86.53490113765405,19237.764,6768.068579999999,14445.622771846696,41536.54596,204.1274238227147
2021,ILLINOIS,BOONE,221.9530325774612,13135.6953,5463.898440000001,10244.192628211926,36055.36662,197.3368841544607
2021,ILLINOIS,BROWN,160.88173144588313,10004.21604,4372.90854,11623.76670607196,26393.17044,176.64041994750656
2021,ILLINOIS,BUREAU,470.6035653616915,54199.28514,25296.51852,32596.71311173713,161983.88388,201.4690618762475
2021,ILLINOIS,CALHOUN,163.23871445750825,6696.7173,2888.72766,10124.47752220769,16329.66972,178.5427135678392
2021,ILLINOIS,CARROLL,106.71536455158456,20425.09014,11415.42948,17090.756544475822,73540.94748,202.41732283464566
2021,ILLINOIS,CASS,312.25327957991755,19919.34672,10202.5014,14394.316297792964,60500.29986,208.3625
2021,ILLINOIS,CHAMPAIGN,271.37650569671126,62688.91356,25993.40562,35834.721680456634,161853.10596,220.29867674858224
2021,ILLINOIS,CHRISTIAN,627.3534255559426,54696.871320000006,23426.867100000003,26685.067166505247,143736.83142,216.4157894736842
2021,ILLINOIS,CLARK,270.1694603530387,31854.57366,13201.65756,18852.278813876623,81205.61904,202.48070562293273
2021,ILLINOIS,CLAY,616.1741509362352,28390.23096,9566.95194,17478.40545946768,55174.233660000005,207.19626168224298
2021,ILLINOIS,CLINTON,321.063498340391,24157.52976,9098.26554,17655.127757758673,54591.81,198.49017580144778
2021,ILLINOIS,COLES,311.2963387593479,35629.06074,14109.87396,19074.6068663168,88781.1015,217.17948717948718
2021,ILLINOIS,COOK,13.859948766045598,1504.7214,680.08122,5598.10637795262,3975.6171,167.93103448275863
2021,ILLINOIS,CRAWFORD,330.73693127638217,29589.39438,12371.02776,16777.2169758884,73023.2412,200.32374100719426
2021,ILLINOIS,DE KALB,440.07902531286334,39546.09204,17458.96698,22529.24277033356,114374.7423,199.96363636363637
2021,ILLINOIS,DE WITT,404.9381567541263,24528.73878,10017.09072,15044.198307027817,62443.4265,206.49052841475574
2021,ILLINOIS,EDGAR,519.6345890344538,44686.17972,17935.47756,23247.53341464393,113711.81094,205.1863354037267
2021,ILLINOIS,EDWARDS,193.66482688289,14919.49914,6268.26018,8197.634390618572,36375.79218,182.93577981651376
2021,ILLINOIS,EFFINGHAM,320.15911450883084,25372.00302,10474.04904,17940.163724061676,60768.86088,210.09259259259258
2021,ILLINOIS,FAYETTE,608.1076524363544,38068.86174000001,14262.28986,26958.701696196844,83025.42066,204.4890829694323
2021,ILLINOIS,FORD,158.77628170796652,31827.262739999995,12640.86642,18088.38241643452,79608.84204,196.4962962962963
2021,ILLINOIS,FRANKLIN,569.8720368392101,22230.36816,7400.68056,15534.460163586384,41246.90934,174.93506493506493
2021,ILLINOIS,FULTON,463.189177206209,36202.85214,15325.16076,32357.28288940881,94299.01572,190.59541984732823
2021,ILLINOIS,GALLATIN,470.98722967989886,22533.005040000004,12055.45614,12324.955183343049,63744.89394,189.15282392026577
2021,ILLINOIS,GREENE,672.4984375231504,33670.99008,15441.10386,20362.969428988887,93155.14572,192.7289719626168
2021,ILLINOIS,GRUNDY,309.87013388478744,24362.20332,10053.75462,15483.153695055951,64703.93202000001,198.85436893203882
2021,ILLINOIS,HANCOCK,375.35973241906873,39562.38468,16424.045820000003,30248.01674463872,99955.87056,198.33434650455928
2021,ILLINOIS,HARDIN,54.15648776945852,2391.13056,1011.77622,6772.454559902979,5186.17554,172.72727272727272
2021,ILLINOIS,HENRY,708.1511814806704,48586.60170000001,21802.82286,30424.73903973202,138018.88464,200.26872246696036
2021,ILLINOIS,IROQUOIS,377.3405947715602,72339.43626,29951.23404,42014.30143169647,188088.63528,192.3627760252366
2021,ILLINOIS,JACKSON,674.0133202359505,19299.18354,5673.63888,21993.375162096763,28535.155739999995,178.4498480243161
2021,ILLINOIS,JEFFERSON,410.9583762708136,25507.26906,7919.22768,21001.45000001348,43541.59992,171.6342412451362
2021,ILLINOIS,JO DAVIESS,188.489553645601,19274.32962,10160.841600000002,22711.66580059316,65362.45716,192.61133603238866
2021,ILLINOIS,KANE,446.7935532163868,20251.40208,8565.51696,13584.81415390523,55329.974700000006,203.9221140472879
2021,ILLINOIS,KANKAKEE,287.9382271795288,40550.45358,18202.3842,24552.99813107035,116620.36386,188.6039886039886
2021,ILLINOIS,KENDALL,215.3911325179305,18126.00972,7481.74518,10358.207014965692,48904.07886,208.89204545454547
2021,ILLINOIS,KNOX,477.1558432349621,36405.5601,15199.75002,26679.366451833288,95150.055,195.56549520766774
2021,ILLINOIS,LAKE,88.17805184940782,3073.00812,1451.96142,7764.3797222042895,9221.16468,161.875
2021,ILLINOIS,LAWRENCE,354.3067303100365,26943.83874,12172.04352,13909.755154888906,70097.39646,188.57519788918205
2021,ILLINOIS,LEE,521.0342686007496,46546.61466,22161.88338,27249.43837557295,142890.31301999997,196.65494505494505
2021,ILLINOIS,LIVINGSTON,431.8662427794944,68038.89456,26996.24382,39078.43098201683,170648.9421,206.6955017301038
2021,ILLINOIS,LOGAN,431.6622246339459,39433.97094,16989.42336,23019.50463561312,105094.1619,206.4955223880597
2021,ILLINOIS,MACON,411.6203035782313,35062.361880000004,14497.708680000002,20665.10756169165,89726.05824000001,218.15555555555557
2021,ILLINOIS,MACOUPIN,880.6288550936688,51434.79432,22737.49842,32100.75052320997,136454.61648,194.63841807909606
2021,ILLINOIS,MADISON,145.0050956609001,33585.73218,12720.04188,24267.9621721802,78853.68582,205.04265402843603
2021,ILLINOIS,MARION,592.4156579183162,28048.82262,9583.18452,21320.690285889148,55391.99484,199.07035175879398
2021,ILLINOIS,MARSHALL,97.33094115713176,21590.37426,9427.61274,14804.768088769288,58954.59024,211.76906779661016
2021,ILLINOIS,MASON,511.7710413819842,36850.79034,23524.7922,20539.69172640779,130082.7801,194.5593220338983
2021,ILLINOIS,MCLEAN,518.256648523067,73795.97316,30403.08726,42977.72299483839,190820.54082000005,203.73417721518987
2021,ILLINOIS,MENARD,214.5846112255456,18460.70226,8475.279540000001,11908.802672026128,51214.90374,198.36387434554973
2021,ILLINOIS,MONROE,200.5493545411584,18483.56874,7520.4948,14491.228526867968,39709.640880000006,182.49027237354085
2021,ILLINOIS,MONTGOMERY,713.1040461415073,45517.21356,19817.08638,26257.513221774618,119199.0891,210.15434083601286
2021,ILLINOIS,MOULTRIE,230.77513478388008,24835.95114,10268.32716,12615.691868387808,63022.88538,218.83069427527406
2021,ILLINOIS,OGLE,563.0249124998855,41073.37962000001,19542.89064,28475.09303150436,127313.73018,193.48267898383372
2021,ILLINOIS,PEORIA,417.42992957939583,26804.07912,11837.72772,21320.690281674004,73650.6771,212.27317073170732
2021,ILLINOIS,PIATT,224.70956201690927,28007.8344,11452.42644,16475.07884623799,71301.20087999999,210.05645161290323
2021,ILLINOIS,PULASKI,746.5318207474158,10202.90544,3121.0179,7530.650229518964,16171.242359999998,186.14457831325302
2021,ILLINOIS,PUTNAM,15.7629694975213,7709.476320000001,3407.04,6099.769678826142,21550.0467,197.82608695652175
2021,ILLINOIS,RANDOLPH,854.5948310404784,25785.537960000005,9936.7359,21856.557888893345,51278.43084,182.88315629742033
2021,ILLINOIS,ROCK ISLAND,456.88489223748985,17787.588,8157.5676,14918.78247639515,50305.15308,203.55555555555554
2021,ILLINOIS,SALINE,513.2150523482364,19393.35762,7516.00122,14365.812701322551,43067.73198,189.4512195121951
2021,ILLINOIS,SANGAMON,422.9997992427383,51666.746040000005,22845.917640000003,30561.556313080782,141100.67244000002,213.40414507772022
2021,ILLINOIS,SCHUYLER,158.80603700751425,14527.1217,5963.31372,16355.363745742514,36244.71396,178.89621087314663
2021,ILLINOIS,SCOTT,298.82959122943885,14594.42166,6692.19642,9531.602712701511,40647.88182,187.03406813627254
2021,ILLINOIS,SHELBY,439.5377775639924,49237.74492,21200.20812,28583.40669312097,127235.3082,205.3434650455927
2021,ILLINOIS,ST CLAIR,388.38451679827074,34556.76588,13454.93604,21543.018328154823,83089.60296,196.41386782231854
2021,ILLINOIS,STARK,238.1716937537312,18666.24396,8346.9204,10825.665999972964,53357.66436,214.42508710801394
2021,ILLINOIS,STEPHENSON,210.24393228008648,20949.38664,9954.70476,20876.034170398263,65568.03708000001,195.90595611285266
2021,ILLINOIS,TAZEWELL,575.3206502080697,36264.80676,18354.7728,22688.86291777724,108113.52006,202.07692307692307
2021,ILLINOIS,UNION,335.8424516031548,6836.37318,2114.0028,15745.38677098485,9547.85286,160.94017094017093
2021,ILLINOIS,VERMILION,287.3954869134624,52279.45086,20835.75858,33183.8872017312,131571.41087999998,194.5868544600939
2021,ILLINOIS,WABASH,118.56192638352827,16521.02634,7152.6819,8362.955250844663,42162.169140000005,185.19507186858317
2021,ILLINOIS,WASHINGTON,593.6777480691492,30880.2039,10632.68934,21343.493150100265,64275.12546,196.0956937799043
2021,ILLINOIS,WHITE,618.7429367912143,35697.67109999999,16060.30062,18732.563703293858,87604.79364,190.74973600844774
2021,ILLINOIS,WHITESIDE,361.34114896825145,42357.92106,23166.10296,25641.835527025185,142015.27704000002,199.79676674364896
2021,ILLINOIS,WILL,535.7207061827788,29487.47802,12159.40362,22951.096007223685,78110.79276000001,185.07847533632287
2021,ILLINOIS,WINNEBAGO,379.57808044849367,18676.47054,8199.57138,15614.270233529123,54468.32118,193.27464788732394
2021,ILLINOIS,WOODFORD,189.8220856126012,29704.6113,12269.7393,19353.94211504084,77005.06632000001,217.3872340425532
2021,INDIANA,ALLEN,310.7725400644671,28003.3299,8928.89088,20157.74353306468,57233.3853,192.77854195323246
2021,INDIANA,BARTHOLOMEW,160.9655577290729,15233.13246,6564.596220000001,14628.045789606194,39424.4487,197.77365491651207
2021,INDIANA,BENTON,142.710739491063,26895.7416,10955.61558,15186.716287199642,68471.01534,185.53846153846155
2021,INDIANA,BLACKFORD,21.55632776287851,9895.23444,2808.47112,6156.776872203022,18530.69946,203.8815789473684
2021,INDIANA,BOONE,58.1947424198856,25619.95254,9983.93214,15277.927792881694,62050.60134,207.71428571428572
2021,INDIANA,BROWN,0.0156790036655753,450.6684,186.38802,11925.904829414185,1099.60578,119.25925925925925
2021,INDIANA,CLARK,52.844058845966,2900.4612,2458.5834,12644.19546485822,13462.90218,176.46706586826346
2021,INDIANA,CLAY,227.3091115880598,17013.01056,6496.3353,13311.179626539231,40309.1325,192.7941176470588
2021,INDIANA,CLINTON,4.842443301801367,26358.76698,10770.82188,14707.855861293134,67552.04274,208.28708133971293
2021,INDIANA,DAVIESS,238.70965916688945,26867.28954,12739.66512,16315.458706933909,73685.13516,212.60815822002473
2021,INDIANA,DE KALB,247.28400739982587,17018.85276,5296.8006,13288.376748665218,35016.6999,174.4318181818182
2021,INDIANA,DEARBORN,20.58697742996599,2749.9836,1427.68626,11059.395491277468,8178.6159,151.7910447761194
2021,INDIANA,DECATUR,84.96907469460326,16775.09106,7750.5519,13824.244365332308,47751.40188,177.32262382864792
2021,INDIANA,DELAWARE,41.81911677148818,22448.2167,6992.867700000001,13658.92350467017,45223.96242,197.10973724884082
2021,INDIANA,DUBOIS,68.54041994988619,8635.907280000001,3383.42004,15705.481743280976,17121.88842,186.92737430167597
2021,INDIANA,ELKHART,767.6621447920704,15652.89726,8548.08318,14719.257299358043,52126.33608,131.5811965811966
2021,INDIANA,FAYETTE,2.098932494411969,8412.882660000001,3675.7266,7923.999863107226,22598.24112,194.98533724340177
2021,INDIANA,FLOYD,2.23908741256397,1747.12356,1015.53816,4657.487690359112,5274.392760000001,173.04347826086956
